From,To,Cost
309,245,6.673430318977893
309,172,3.525651791434847
309,493,2.3312085891158194
309,221,6.007582141852803
309,226,3.558347715870413
309,446,9.62136078565278
309,384,8.10829560949686
309,89,9.570387275387102
309,174,6.906990423784512
309,187,1.8925859541769177
309,4,9.975522883056259
309,193,8.17002373324735
309,380,1.782578732828958
309,35,9.242518398027531
309,210,5.613809307664406
309,217,7.1241473967014315
309,86,7.1669272757425615
309,108,4.036205917264287
309,195,7.615415879569955
309,400,6.78233983779291
309,87,3.748863801941079
309,284,9.167398100007315
309,33,6.253942819790342
309,492,3.8054574052894097
309,1,6.341917668152523
309,51,9.886755731865719
309,297,7.293766431082715
309,208,8.653585876079763
309,115,1.1706349187842247
309,14,9.92687045600388
309,255,4.768614023905197
309,159,2.5708935620346876
309,231,4.613439409328478
309,372,9.782151180214884
309,106,1.9154886963085656
309,302,3.456624937910626
309,97,1.4900588558669416
309,99,9.33285785313684
309,111,3.472396900415976
309,301,5.431313474158463
309,81,5.288137602601514
309,429,3.4457290180768956
309,234,8.625695734239752
309,363,3.4670383000924723
309,387,9.175594313252999
309,189,6.738810027548116
309,7,9.24123442484543
309,496,6.872439658316074
309,468,3.678601952883784
309,24,9.387739183962033
309,184,5.321192348573479
309,498,6.144509248786807
309,149,5.174963012008812
309,250,6.182448387982623
309,48,2.985389202762618
309,238,7.116007888648637
309,403,6.941065592801313
309,227,8.164626755486104
309,258,6.798500308989715
309,423,9.952186660198478
309,190,5.3451108296301335
309,360,4.23826386825643
309,3,9.753291123512724
309,135,2.1817499910361255
309,74,7.68264088634513
309,452,8.24956104344403
309,229,7.517272037867679
309,78,3.966472586741823
309,306,5.382702022686556
309,494,5.989214830299899
309,2,3.298419387331142
309,265,7.426627268801372
309,257,7.752513279696485
309,161,5.858269882274171
309,476,4.400857989732838
309,352,5.034116004147778
309,11,7.361676470665946
309,93,2.544434063390749
309,186,2.532091843084304
309,481,5.124023204932591
309,124,8.8099792042024
309,98,5.108751720170158
309,167,5.344481760654467
309,129,9.582153534889585
309,460,5.14141760473758
309,154,3.7350599447967903
309,23,1.6487953643700268
309,439,1.8073958047496825
309,399,1.6647158403243973
309,486,9.133713340352061
309,406,7.867618962177088
309,34,1.6156691133440009
309,8,8.859775871105793
309,401,8.368863823771873
309,489,8.866080713503791
309,168,8.889200809016954
309,200,2.3469836466057896
309,375,9.674997443602086
309,276,7.3203171500271145
309,295,9.142463095925995
309,281,1.1845515308964027
309,264,8.738785800027781
309,279,9.212473735976596
309,177,3.9919854971242237
309,49,8.713122680531932
309,196,1.785562805287436
309,73,5.851537212043397
309,85,2.279454307297823
309,453,3.349667808168613
309,251,7.499536210959143
309,91,8.882729544928232
309,346,3.2116511199061053
309,109,8.887994717455548
309,82,5.069947132463661
309,140,3.98223253595215
310,480,3.251204351400582
293,310,4.787725883610778
310,417,3.4760983899041875
310,210,9.89343365528552
310,56,2.579294353142222
310,228,8.775153152635243
310,232,4.343178608425738
310,492,7.028701020592906
310,145,9.715765027645938
310,341,3.1094937220470453
310,415,8.603270402558291
310,306,4.321618222977376
310,244,6.476075366893123
310,168,6.543170656087234
310,340,4.047671056885736
310,268,4.088060056066633
310,142,7.041141763260081
310,427,1.6564501334607884
310,206,2.6641238506798017
310,382,6.681461563549437
310,81,3.8806604445399
310,429,1.7169616229748512
310,135,5.5969467052920505
310,253,7.890419279973588
310,399,4.675805876563814
310,48,9.329139819160968
310,320,1.4383731477342785
310,326,6.010193292363015
310,41,3.69341976433362
310,63,4.907486718804699
310,354,9.856359800404105
310,393,7.593752027008943
310,2,3.755933134519414
310,91,2.7004469888784457
310,378,8.148544562797442
310,395,9.216271070204376
310,76,1.7340896756052548
310,312,9.047354788582268
310,445,1.3335082270330554
310,486,4.001126445860633
310,463,8.70334105947249
310,200,3.380884367385855
310,315,6.591977427691603
310,423,8.801124002900583
310,450,2.160905687021536
310,25,5.633489895581002
310,361,3.0636238720902433
310,305,6.0289348659314985
310,236,7.543909172874896
310,243,7.132648835208722
310,462,8.691988355374491
310,269,7.062981454355514
310,256,7.98642272387138
310,335,1.3848234255236898
310,311,7.811444057549918
310,307,6.827465595807906
310,459,3.353803130431931
310,152,3.7570453008620017
310,50,4.605227310333743
310,282,4.778778336913292
310,322,5.86289290289433
310,124,2.3275843271373615
310,321,7.183003401780492
310,409,2.06386837465574
310,3,3.6693519334801037
310,184,2.5210324666571253
310,160,5.836012313545116
310,346,7.5344000226051095
310,198,1.4822783543652056
310,65,6.302553644483591
310,245,4.02743326525521
310,120,2.895882593389721
310,298,9.611239218067231
310,185,2.2867988542132953
310,343,7.537827646366839
310,227,5.025016013130113
310,258,6.017879452422622
310,187,8.176256517321246
310,39,1.4469729417496564
310,151,2.4504266760917472
310,87,7.998785563446859
310,13,5.383020891939204
310,271,1.2627088893616003
310,330,3.9339623005838167
310,233,4.972172018507196
310,89,7.5127610988809455
310,44,2.9706719597266407
310,77,1.449440184443786
310,397,1.3370893418546719
310,171,3.371318420329323
310,338,2.693961863059611
310,137,9.319448976357704
310,82,8.374964840374888
310,292,8.271657255534908
310,49,3.1327754033254367
310,93,5.158231248653658
310,16,9.641024257919124
310,425,8.962022216598381
310,367,4.030363840536117
310,177,6.325498724252623
310,366,9.866227827298829
310,300,1.5815903166926952
310,237,1.0191986913189792
310,389,7.307321443285772
310,103,5.856527876697258
310,314,1.64919877189456
310,108,7.192047727986896
310,217,4.83810445008708
310,113,3.2691883890435127
310,260,7.843271410425556
310,374,8.561454885347624
310,174,4.942844216160973
310,433,4.253454697902182
310,304,6.907023372390626
310,401,9.4345428670897
310,420,2.354264893236574
310,69,3.181035028807049
310,412,4.129001868073673
310,319,4.614028325227622
310,327,9.402067795725213
310,328,9.629389791452454
310,457,8.588968360711586
310,331,8.633555370488557
310,26,2.0679143959405333
310,193,6.168909867900011
310,116,7.695052731376316
310,9,8.92117406546122
310,123,2.1807473857858186
310,363,1.53351838738044
310,59,5.135791248105395
310,479,6.087391086436979
310,477,2.836915634469096
310,438,9.918896175096682
310,234,8.34093726683252
310,264,7.874004438613495
310,74,6.141892386604213
310,121,4.1448452219024405
310,262,1.879343653224928
310,288,8.979460619572382
310,499,1.782495448773202
310,129,2.21997695369198
310,12,2.4391487061756782
310,308,1.5475847278212906
310,122,6.8141829942173775
310,20,5.659633225298835
310,309,6.460006937135251
310,157,5.431249864567783
310,114,1.9445309480523634
310,150,3.3124740325788036
310,318,1.4308659025283679
310,131,9.298421733043261
310,398,6.758025486631733
311,287,7.250378677758769
293,311,5.623520970241071
311,119,5.525650993626044
311,80,7.767935711420476
311,41,2.8285553281043017
311,30,5.752412546362257
311,46,7.0646092550423685
311,341,2.2217074879315506
311,20,8.399110049125998
311,460,8.400947855483903
311,175,7.52299190992989
311,290,2.495900815782064
311,434,1.3135454550923216
311,163,1.3959544282203016
311,364,8.062024284573127
311,23,1.735524309502783
311,343,7.264657122463811
311,474,3.9209598880844663
311,166,2.6520309915473694
311,255,8.863532816463529
311,269,7.275223756690851
311,325,1.3195194773853522
311,74,6.138834433040312
311,101,5.664441861623718
311,188,7.06507018916988
311,222,3.161520452386916
311,339,2.966696934222454
311,470,6.863012648927228
311,410,7.661675526345718
311,194,6.023593448409134
311,252,5.4730812955159145
311,346,4.402376471754013
311,81,6.671622000866455
311,47,8.671417325736304
311,337,2.0786050014964177
311,394,3.617169201120302
311,202,8.619481266643248
311,453,4.153480889091006
311,171,7.344851180560588
311,369,8.427097886223503
311,45,2.5742246653482868
311,421,4.697669836381884
311,27,2.5590878120526988
311,324,1.1792177835996989
311,164,8.217015258794273
311,225,7.176133853137626
311,71,5.116007702103931
311,170,8.367654529186659
311,28,1.7370661158767795
311,280,3.5098595265423924
311,117,9.973519624228311
311,342,4.589659529367963
311,142,7.003668012911547
311,399,5.585229963870543
311,427,2.7182283213048835
311,403,7.0857208688131195
311,455,5.128720840622924
311,362,7.639549767226552
311,359,4.568475717023475
311,498,7.683865680775178
311,483,1.183094748225761
311,69,9.262524269414847
311,135,2.7019211454884546
311,287,7.807973493519697
311,435,4.572811012651876
311,21,4.321450555655881
311,40,8.575924318457316
311,132,3.09866457559059
311,220,6.053941256755265
311,277,8.463900724093108
311,145,2.5666287324264525
311,239,9.153931998355322
311,248,7.357967330215796
311,125,9.653471859684952
311,5,6.943962062416585
311,214,1.9456718061726217
311,53,2.3543872338019374
311,79,9.658004561445347
311,60,7.050611287777406
311,19,8.106688145076394
311,260,9.035958527879204
311,279,8.654549878861918
311,425,1.3144159032699414
311,184,7.65605022285806
311,357,4.789738494577353
311,256,6.197700215378342
311,452,8.771142803579558
311,253,6.518035910127323
311,85,2.776658072767227
311,193,9.468038724914988
311,54,6.988135365777287
311,78,8.298471797653121
311,350,2.258143110359746
311,70,8.048665755139819
311,361,6.994326296220368
311,477,6.351535116640666
311,249,6.401500064981996
311,291,8.506206146473009
311,469,7.62838599517113
311,486,3.907786789588543
311,382,3.0572865107022946
311,136,9.01573479401226
311,90,4.909404021429673
311,491,3.7076826973430026
311,138,3.814137808024147
311,26,3.0866753571053174
311,247,9.996399064946168
311,215,1.7422044066749582
311,448,7.460614640390016
311,485,6.923629224966612
311,326,2.0088866774317933
311,251,8.34716424709411
311,118,3.0440293136374588
311,329,2.486704302947028
311,377,4.126198523882851
311,181,1.676891757457994
311,471,9.623866742761505
311,11,6.549725484369322
311,264,6.651203188645473
311,445,1.1622249970559895
311,234,7.901423203760213
311,365,6.506406682089631
311,378,9.223173607183725
311,93,6.367795221780604
311,284,1.9183382591943814
311,231,1.7950340015285091
311,148,3.456932154270681
311,227,4.905953495087795
311,88,4.560266023059405
311,72,1.8092824233143903
311,237,5.1536848071645975
311,159,3.7164913102432435
311,6,3.576594793989101
311,446,3.6717563813393
311,336,8.643585421402175
311,439,7.994445495879516
311,440,8.770162509821539
311,497,6.04996359121783
311,444,5.507064421201817
311,349,5.969615059867273
311,187,4.448479116474145
311,259,1.1440681589368147
311,51,1.8555759096700468
311,347,8.310580199948618
311,200,2.192987917380183
311,430,7.78759499846579
311,112,2.29273214635546
311,1,1.488598886250227
311,189,1.3778444860541754
311,207,2.2635680093607853
311,458,7.710507777339003
311,219,5.420518019236823
312,152,7.031346290017524
274,312,7.472393768304974
312,213,8.261216128932642
312,407,6.006052884239636
312,330,5.189921895676359
312,152,1.0899968005353908
312,127,8.89367642167473
312,382,2.0700623892703485
312,111,8.36414943517344
312,287,2.5901570413766706
312,340,8.516374075237007
312,137,1.9973932287975757
312,207,2.857585166316549
312,441,9.428134782005833
312,165,8.042983250226403
312,314,6.431064617172341
312,167,1.324904706394978
312,219,8.689276831102926
312,211,8.509573341332832
312,362,6.479555338218126
312,380,3.1219318365008006
312,283,2.6894737275564813
312,138,4.56625773250216
312,486,1.6596678908724116
312,144,2.0745916023370423
312,136,9.053599150153628
312,243,8.041782916757956
312,345,4.738708809954704
312,409,2.8104895033911963
312,180,2.2440873253183744
312,333,6.70480823897983
312,446,4.456354564186158
312,104,5.950688904903604
312,12,7.367998872558836
312,484,2.147217676267827
312,86,1.1522968363568542
312,301,4.46015824548183
312,334,9.132884765377923
312,450,1.0859794633468738
312,105,2.696415937419962
312,408,7.897389535333245
312,425,4.1820002890592445
312,73,8.783386473231326
312,260,8.339287142853005
312,256,4.33800991533372
312,482,5.586195123650835
312,438,7.701756225851576
312,332,4.1886919977407455
312,142,4.207314965541466
312,157,2.511918906150162
312,412,6.374615939022562
312,344,4.368149392460481
312,421,6.631261016532141
312,342,2.3946930256302106
312,36,3.7807582867433984
312,261,6.416733453709426
312,206,8.516897262682818
312,58,8.428411435300731
312,359,1.4807925991025686
312,30,1.601009644577708
312,266,8.511943356903174
312,201,5.799031050848214
312,271,7.191979611383549
312,365,3.0505840735188565
312,285,3.9949949632849364
312,370,1.170559995436102
312,309,3.513289966057184
312,199,8.519692885312056
312,237,3.8509709838267554
312,395,3.64998303134462
312,217,6.873885845009241
312,8,6.92246707750457
312,61,7.790521689955499
312,72,7.206566888744724
312,203,8.42760428614223
312,350,1.4011940107061287
312,37,4.537369649604443
312,15,1.1414518961295177
312,335,1.0654829568297184
312,23,7.50110282913642
312,163,5.065840901867993
312,148,3.871067416309277
312,249,8.578001778040946
312,60,6.868840503015466
312,172,8.361864088346369
312,398,5.35865169297386
312,192,2.9648395172035107
312,277,9.18377616642494
312,229,8.030055864500705
312,411,9.0143984667604
312,478,5.685056146718959
312,268,2.654257537669916
312,139,1.5253958112589858
312,321,4.840968667072838
312,281,6.054410939146672
312,286,7.841134387531406
312,59,3.9389828707038728
312,303,6.419466977016317
312,250,5.567622242779519
312,390,9.723991653319748
312,48,7.733410254127927
312,464,5.527757300968325
312,33,4.930930874841268
312,39,3.9721746170129077
312,110,2.1632980105894837
312,164,7.092154920918723
312,280,3.3030832112277615
312,326,2.4924199978164197
312,141,9.75438491947355
312,177,1.4896445522936244
312,292,3.0250467675260726
312,50,4.4473178958589346
312,66,1.3711739461905887
312,41,8.22862413072852
312,7,8.429861584165431
312,124,1.247516176881402
312,306,5.674093619204913
312,244,6.666552500088955
312,462,3.1927894751573698
312,443,5.545442506200303
312,71,3.943275672804171
312,205,9.48349795468666
312,317,9.775421336558718
312,24,6.070770238499691
312,402,3.0208727441446683
312,404,3.152418617844638
312,389,3.4347038350852754
312,84,4.846686215096437
312,147,1.921556514123129
312,160,3.037263212079051
312,145,6.181009721100933
312,43,9.803160031448694
312,239,4.374900413165959
312,278,3.961251563349526
312,215,7.114765791175994
312,35,5.176862388694548
312,264,6.30575658543625
312,405,4.1797222597777965
312,494,3.8684512813893397
312,150,5.861888951291528
312,496,2.547101125491844
312,251,7.516702809973878
312,393,9.12205260340626
312,371,8.967657811352595
312,422,8.82563847240251
312,222,4.930753839438276
312,471,8.45868474486736
312,361,7.0500722978778825
312,29,1.969982153893673
312,224,2.2057199171020345
312,388,5.654206928872606
312,26,3.7241961989182237
313,187,6.92630249929736
25,313,3.703999935599108
313,402,7.387028171196514
313,93,4.84957283629479
313,205,1.6262793189273819
313,56,4.416282957445231
313,318,1.969214592060906
313,333,7.737155879073813
313,161,4.701489943151886
313,496,3.425479301280638
313,219,1.7217174713146837
313,306,9.816299008836754
313,106,3.7366662303537166
313,39,7.414289899894045
313,473,7.96793756480926
313,48,5.98193756145129
313,128,3.9513105399825617
313,457,5.547122795095072
313,238,3.744819011569181
313,439,5.470101339191055
313,433,2.2560210163646315
313,313,5.695961574951447
313,293,6.6897717745605885
313,395,8.442372954393708
313,330,5.866165478115885
313,332,4.35145396674446
313,390,3.8576898458551763
313,271,3.006949856330639
313,54,8.591220802188156
313,236,2.9477370467391073
313,262,8.61423986003722
313,468,6.531484059915516
313,61,7.967008495186307
313,156,9.140627003722026
313,25,8.969100801595701
313,134,3.010547259601598
313,351,7.651194574643815
313,263,1.2143002018390445
313,413,2.446808952170649
313,50,4.392188933681939
313,255,7.553136604037717
313,398,2.262623990838407
313,393,3.5314552853363868
313,315,1.1455373050067577
313,245,3.0520466744207484
313,334,5.58969172871773
313,440,6.619809487293954
313,178,5.531659139033867
313,126,7.572724398605969
313,347,4.021380732253829
313,188,4.903889854466588
313,383,6.379249659720423
313,403,6.321331361653981
313,131,3.2967195033458534
313,316,1.5660939368783358
313,98,2.6142136731465664
313,461,3.018862473254293
313,370,3.039265528935262
313,41,2.6176493508432928
313,35,5.921003710284452
313,381,4.795167708448665
313,7,7.358621223209353
313,442,5.036783950917667
313,73,1.908199884041124
313,361,4.6610905298860965
313,86,3.4062529990638337
313,488,6.190410513791245
313,72,8.420682410130583
313,51,3.6305910596531525
313,460,3.988842822277487
313,182,4.383317197774478
313,208,2.274352335350894
313,24,1.583988792686162
313,267,9.002123010311468
313,465,7.093967059581996
313,324,6.093731817374396
313,239,1.1567948117147386
313,414,2.8224765827906535
313,27,6.609942430576886
313,336,2.75669873776746
313,342,3.000641433073617
313,466,2.956135503025097
313,58,1.8260360768503607
313,290,8.031363820023888
313,146,1.543739630639322
313,428,1.1856302765932833
313,282,8.941259604654324
313,277,9.794647066020556
313,405,7.24610427333336
313,452,1.7333372345168356
313,256,1.246204094700259
313,291,7.116638440043012
313,471,1.8629815082460082
313,171,8.564611075895787
313,379,9.242851112190085
313,87,8.415584719433248
313,481,1.7440321983006677
313,450,9.328566720527974
313,185,8.891811110002552
313,47,8.7365433050934
313,355,6.479538172898569
313,212,4.46157414760645
313,74,7.823831132133731
313,198,2.203202308295829
313,222,7.918688483862085
313,129,2.614889975234714
313,103,6.690222998124224
313,275,5.608194717151329
313,451,3.8320724883950272
313,499,6.250260066384302
313,70,2.78480595194615
313,409,5.880928313230522
313,362,2.114669356426585
313,253,2.0812685548816185
313,341,2.1503845437753295
313,97,5.25535126796662
313,497,1.3111703997709516
313,421,7.045415433037713
313,159,8.314626315666988
313,144,4.331256505969391
313,296,2.16560559056746
313,36,7.92352258845023
313,292,3.373421105710923
313,122,5.271625597322771
313,469,3.0633653030512265
313,231,9.1191780082582
313,431,8.830522795787964
313,108,6.146374512922945
313,312,9.362879618376173
313,478,8.524293094699859
313,299,2.7242442628007573
313,406,7.977510166003357
313,118,7.982191825588108
313,179,8.682059190165399
313,343,4.264619767724827
313,168,8.999684332836082
313,69,3.8548252496772135
313,23,2.8996860873595516
313,105,7.258384909159346
313,268,5.369853648488331
313,60,1.0250566560712193
313,317,4.929412881723842
313,143,8.036295192270025
313,229,7.652886198595911
313,181,7.729657911591666
313,243,7.112179704482337
313,364,3.368455397793092
313,247,9.950476134240988
313,90,6.980633132565012
313,184,3.3347687396936205
313,141,9.960010159602822
313,462,9.610863730485844
314,258,3.643251116869786
458,314,1.264106958393395
314,186,3.752148139365409
314,457,7.301127016937122
314,160,9.352301668366898
314,234,2.8046525761135634
314,188,1.629273241010389
314,261,2.643856815287709
314,401,8.270909208292153
314,171,9.692276762562274
314,470,4.2893027539307225
314,489,6.128083236176502
314,350,4.191888809507461
314,51,7.591171182863027
314,406,2.7433767508998486
314,301,4.570679028347277
314,276,6.998548406390839
314,46,8.955695860007687
314,44,8.99010976444215
314,219,4.647654932156838
314,460,3.0845776769353126
314,316,7.493511336120067
314,299,2.6255087998755378
314,178,8.86922876774321
314,39,7.266985240316394
314,345,9.668505648503457
314,440,4.493869618128121
314,247,6.690912711280927
314,1,2.1758383464420437
314,252,4.767018387674261
314,455,7.416940183743719
314,495,8.455154740487181
314,307,7.905737651367626
314,415,2.131872020362611
314,342,9.27227932469586
314,391,3.562038183239659
314,136,9.563135459778438
314,195,2.5318653049575777
314,336,5.477618647745892
314,23,2.699857145493292
314,104,1.1683700172920237
314,399,9.472028291963808
314,354,6.492980093856697
314,408,2.1250862888147983
314,203,2.7230534518502547
314,270,1.0782328035687931
314,161,3.6631330371191297
314,226,7.589381231370027
314,444,1.3040931806921674
314,50,3.6341927229271267
314,74,9.951052443782672
314,491,3.8561210172350333
314,467,4.4871129867233845
314,155,7.672509902455269
314,283,2.966375929042929
314,437,5.5075641268060735
314,482,9.174001978879108
314,102,9.141086956898432
314,453,2.819350628815257
314,428,6.149608167366609
314,347,2.8584277892088776
314,17,5.980647496487999
314,279,1.6304254624409589
314,243,4.970184124756014
314,169,1.7060830940886187
314,227,6.597930554589396
314,184,5.231121547687211
314,405,2.570856928459861
314,167,7.026897894239845
314,264,6.884915150761753
314,435,5.803092892110515
314,71,6.079406380214376
314,330,4.3627450109162424
314,326,5.279253996125146
314,365,4.961706762534429
314,308,6.792644233189986
314,250,5.899902064228426
314,86,1.20015360376844
314,92,4.095089752015646
314,144,7.4446781238278925
314,310,5.36989448590058
314,128,7.814918902821904
314,216,2.4091903263371597
314,382,6.44372898223583
314,101,2.927996212176247
314,296,6.912497661769553
314,217,7.8640787524512605
314,376,4.5485889994227335
314,21,5.710120522845999
314,240,4.592742516366461
314,341,5.636530261942266
314,159,1.6154546603855575
314,411,2.3976332893517656
314,404,7.724933321477452
314,68,8.729511864138267
314,106,8.91495785722817
314,213,5.563155095889179
314,185,5.535327964898512
314,99,7.958149970931997
314,277,5.122649881964737
314,472,7.73720581430473
314,168,8.247050702786542
314,424,8.727951474248044
314,447,7.569724529297551
314,309,7.481184282552225
314,375,6.309284469062085
314,192,9.015309333029673
314,468,9.074807381654027
314,377,8.38220474292951
314,229,2.787003260584162
314,432,9.762525708048505
314,132,9.461277143727717
314,412,9.454040913503471
314,130,7.524803587676939
314,15,9.389530533536067
314,146,4.124769977297102
314,11,9.093179650772097
314,200,5.931328806663715
314,76,6.311216403830436
314,122,5.41027858708991
314,75,5.305954266137389
314,6,2.9468859741628792
314,9,5.389602818313801
314,207,4.818262658312358
314,210,8.200218764817706
314,305,3.7367448244493335
314,474,9.039426643875114
314,359,8.651859565273707
314,173,5.75506814807128
314,480,2.8816914916125347
314,458,5.555508149763473
314,281,9.17527724006083
314,314,4.204853645082189
314,3,4.203925395773772
314,214,2.806098571609095
314,205,9.618775055003344
314,193,6.013432396188955
314,346,9.746463775968476
314,97,8.43352676250828
314,392,8.740589798234165
314,395,6.347113800332586
314,422,9.261298179000581
314,294,4.164365751667157
314,28,4.553420813535725
314,295,2.6109262232174544
314,430,3.016537390508878
314,222,4.359099691999216
314,311,9.122592993964082
314,478,6.9072287657662566
314,438,5.032286321869527
314,59,1.5252355972781686
314,273,6.931205864429701
315,83,5.209573010634177
301,315,4.770665645411377
315,289,2.190654031553997
315,480,3.261082471654493
315,393,9.242961605666993
315,320,5.419161381360867
315,80,4.631680638703356
315,190,1.130766511228232
315,313,4.550537684555151
315,166,5.286256019232616
315,216,5.2192221924786315
315,315,1.149834156815772
315,196,5.692631226253004
315,281,6.477294731269228
315,412,3.3531007953465437
315,67,1.8931094388643936
315,159,1.423014634041582
315,443,4.792039913109695
315,91,1.3968205441638677
315,472,8.405967379584448
315,218,4.567198802312479
315,152,3.9126338894350985
315,252,7.968791584420599
315,158,2.442131097647663
315,300,3.4480429606205103
315,144,5.237811740547128
315,148,4.626621793936968
315,426,9.06209999584204
315,373,4.391865847038128
315,219,7.133575144323103
315,294,6.481683290301974
315,447,9.330136066993447
315,290,8.019265320314211
315,409,9.895775631418447
315,342,9.033974354546007
315,13,7.4905254255067355
315,126,4.193747341223594
315,76,7.8159538924391745
315,156,2.5652734118069107
315,495,5.551070949752681
315,466,2.390552301179771
315,68,4.824867164140782
315,256,2.6455028729914076
315,345,5.834457680880847
315,250,5.533963334553343
315,229,4.328679895183483
315,296,2.558321607643995
315,46,1.3433169057360468
315,258,2.1754993758771874
315,43,1.2157507451433915
315,440,9.346047730466488
315,49,3.5779034305770403
315,388,8.075816302855888
315,493,5.296733816715441
315,303,5.36385987296607
315,137,1.3898606073411035
315,489,5.496604317529999
315,339,3.4482458500908653
315,460,6.266104466896296
315,164,4.6324163826547755
315,422,1.5409724476566442
315,217,9.028664230879471
315,392,6.332958362894691
315,150,8.853775496737384
315,85,8.095753108889163
315,21,8.815818620656461
315,118,5.152211655117006
315,404,3.715735731561826
315,131,6.745639857348654
315,154,9.036054324270326
315,186,1.0961918293753987
315,397,2.0243944036115438
315,362,9.948354677848208
315,107,1.352558870044993
315,165,7.026810426228563
315,32,4.554367906332236
315,434,6.301026573469935
315,147,1.3127526172000192
315,482,4.959545976696397
315,151,1.197963827244616
315,308,5.88481238299262
315,389,1.4343828164700683
315,321,8.409504270492992
315,254,9.11630072274585
315,50,1.6987928830862402
315,136,6.975950873676718
315,157,5.014917554179777
315,197,5.723917868409715
315,19,8.66695844160504
315,492,1.095202843750822
315,4,5.521014471194832
315,323,2.926292117682754
315,343,3.8198776416021634
315,200,5.413646257939611
315,341,2.92692269007437
315,84,5.788286725273541
315,93,5.961309764075174
315,227,5.969858707275101
315,351,8.02389569755752
315,75,2.4634835801703585
315,481,9.866974392363119
315,405,5.793939656254815
315,17,8.913981474055205
315,130,5.15846170807765
315,260,9.505836914186771
315,399,3.223460880255086
315,301,4.127663529769931
315,377,7.573936353404071
315,125,9.64467803792518
315,64,9.877609173210384
315,458,9.933621193013877
315,230,1.4548847770397173
315,435,3.6815353918366363
315,47,7.552094460285975
315,211,3.851335862658706
315,16,7.24369686851351
315,188,8.566821798205783
315,456,7.293712275776628
315,262,7.402336462459307
315,283,8.402351844251967
315,94,4.420912584707738
315,288,7.073701668018734
315,451,2.9935239377363043
315,122,7.567758974063199
315,61,3.2649317237774405
315,292,4.461416329899883
315,23,5.5644847582008925
315,73,7.873324451974877
315,415,7.40224268585947
315,81,3.9918145534002716
315,97,4.142118929988998
315,7,8.035419603691178
315,274,2.276285182027738
315,212,1.6888178777530252
315,312,8.991079719383874
315,72,1.4551044009598733
315,215,8.268158060690904
315,119,3.5525124283724665
315,401,8.541377270606887
315,202,9.805462412732084
315,474,7.4942424847819185
315,110,4.91302383159728
315,221,6.26126321554829
315,395,8.99668373302689
315,411,6.39043406821607
315,332,7.146245706951313
315,192,2.067851756941047
315,121,5.9315513202556875
315,153,2.491231863386436
315,407,9.750439543021965
315,45,1.1504594367925838
315,63,4.419707168035532
316,497,4.188013123560826
33,316,8.169327075793493
316,306,8.860806675039528
316,243,4.905392859969358
316,185,8.297785400216652
316,43,8.546110923408497
316,67,7.842168404258126
316,216,7.645314027089298
316,3,4.464555585325419
316,19,4.034596933700405
316,269,3.372665432450233
316,474,7.097087673340695
316,488,7.220060363119163
316,439,8.727059442585077
316,393,9.043569731353392
316,417,2.3051733850013303
316,378,3.431015954994921
316,492,4.69368797414749
316,380,3.451320125904207
316,286,5.206337302622905
316,101,4.882302744735543
316,445,5.307904804510253
316,75,8.847792942887885
316,454,4.032058462485701
316,124,6.353627734616504
316,307,9.246695190863907
316,130,4.09612667646413
316,16,2.650752690474882
316,60,8.820458817173535
316,486,5.954130965614689
316,437,7.99699255064261
316,29,4.640370514758426
316,154,3.0249337885394754
316,361,9.60617659648187
316,225,3.2808751231403246
316,289,5.017896970165861
316,321,8.926986749465481
316,191,3.2447615203438813
316,25,2.2050836962694556
316,301,8.285393584768519
316,333,8.14877313972092
316,199,2.5056202594521
316,202,9.524272194884613
316,15,8.021921717012004
316,254,2.0654639958486447
316,484,2.2693424744891537
316,8,9.490820825141235
316,244,3.349202388951587
316,367,9.472071542404185
316,235,4.6079806306554465
316,295,6.250809350570521
316,215,4.95930427293046
316,363,9.353337868543615
316,214,4.975532035065511
316,351,1.7862020509120597
316,119,8.010597903762529
316,228,5.194635178061793
316,205,3.9015383387093268
316,178,2.618589156945474
316,498,6.835965851315281
316,174,3.315765746496064
316,458,1.9582513617494568
316,403,6.112850526431734
316,290,6.247618069995125
316,447,7.906598235102269
316,459,6.739845737293839
316,496,9.446215629851443
316,395,5.280802629670474
316,63,1.838005703397063
316,97,1.562370856362691
316,113,4.8405020900009355
316,138,5.209259985801858
316,398,7.112543968964012
316,316,4.385852882821597
316,347,3.9749855772744036
316,143,4.5053823098950705
316,131,8.615271493071885
316,319,8.646692515928654
316,463,5.597862273771659
316,256,2.581099544033154
316,206,2.1679783847268674
316,125,4.135450535975201
316,282,9.78049838014766
316,491,6.325302970485731
316,207,6.298950922000062
316,314,5.599910467451403
316,49,3.9003359382335425
316,76,1.8933407184841005
316,246,7.815837334930867
316,422,6.14959574425213
316,163,1.7128577283191633
316,135,8.092341307747565
316,111,1.178276063173696
316,161,1.9545981350506298
316,189,9.330579377396846
316,354,6.523385948211296
316,267,1.7821500457928816
316,371,1.3065184546537527
316,231,3.554269796653587
316,22,2.3061122712952162
316,73,6.031504710924744
316,261,5.263868351665027
316,31,7.007289485725137
316,33,6.3846241960495504
316,107,9.19775804013071
316,77,7.5850596587788335
316,20,3.081358073350599
316,116,3.8598183082835265
316,247,9.666218292939732
316,160,4.757879110081698
316,196,1.730552990432963
316,477,2.556371212143301
316,168,2.3297643206686205
316,12,2.281083883511023
316,74,3.6461309629654965
